SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate,SalesOrderNumber,PurchaseOrderNumber,BusinessEntityID,Name,SalesPersonID,Demographics,rowguid,SalesOrderID,RevisionNumber,SalesOrderNumber,PurchaseOrderNumber
43696,8,05/31/2011 0:00,06/12/2011 0:00,06/07/2011 0:00,5,0,SO43696,PO9947131800,10-4020-000603,29849,279,5,977,977,5,1402,98787Vi7192,NULL,419.4589,40.2681,12.5838,472.3108,NULL,7C3E3B6D-E76E-470B-A75E-B20C25F86760,6/7/2011 0:00,SO43696,PO9947131800,362,Distinctive Cycles Sales & Service,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened",7E5DA4C4-23B4-4BD2-8037-B2BE46E41C83,43696,8,SO43696,PO9947131800
43697,8,05/31/2011 0:00,06/12/2011 0:00,06/07/2011 0:00,5,1,SO43697,NULL,10-4030-021768,21768,NULL,6,23148,23148,1,4319,530200Vi22686,4,3578.27,286.2616,89.4568,3953.9884,NULL,BC58017D-0735-4E0E-8930-292290C37ABD,6/7/2011 0:00,SO43697,NULL,364,Leading Bike Distributors,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1978</YearO",0C0B95FD-1934-4DD9-BC1C-8C1E2BF07EBC,43697,8,SO43697,NULL
43698,8,05/31/2011 0:00,06/12/2011 0:00,06/07/2011 0:00,5,1,SO43698,NULL,10-4030-028389,28389,NULL,7,24593,24593,1,16625,1231736Vi86048,8,3399.99,271.9992,84.9998,3756.989,NULL,0AE8A848-41D9-4E5E-8FE8-5CD23F14421E,6/7/2011 0:00,SO43698,NULL,366,Activity Center,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened",F579E604-B602-4D67-AB88-130DF07753F0,43698,8,SO43698,NULL
43699,8,05/31/2011 0:00,06/12/2011 0:00,06/07/2011 0:00,5,1,SO43699,NULL,10-4030-025863,25863,NULL,1,19613,19613,1,5796,333376Vi30244,NULL,3399.99,271.9992,84.9998,3756.989,NULL,99B348BD-7700-4D3E-A531-4540C875A2BD,6/7/2011 0:00,SO43699,NULL,368,Brightwork Company,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>197",6F4273AE-583C-4219-9E0B-2F3CD44A4000,43699,8,SO43699,NULL
43700,8,05/31/2011 0:00,06/12/2011 0:00,06/07/2011 0:00,5,1,SO43700,NULL,10-4030-014501,14501,NULL,4,20278,20278,1,12860,733791Vi66509,NULL,699.0982,55.9279,17.4775,772.5036,NULL,5509A5B0-A6F3-4209-9728-148FB2D15D59,6/7/2011 0:00,SO43700,NULL,370,Resale Services,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1988</YearOp",7C7076C8-2AB9-4810-BBCA-B126FC811E32,43700,8,SO43700,NULL
43701,8,05/31/2011 0:00,06/12/2011 0:00,06/07/2011 0:00,5,1,SO43701,NULL,10-4030-011003,11003,NULL,9,20425,20425,1,11150,335093Vi57504,2,3399.99,271.9992,84.9998,3756.989,NULL,4B3A130D-02AE-47AA-A91E-726B39440613,6/7/2011 0:00,SO43701,NULL,372,The Gear Store,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1982</Yea",03E77D8A-62B6-41EE-B081-7EC3E60C9A3E,43701,8,SO43701,NULL
43702,8,06/01/2011 0:00,06/13/2011 0:00,06/08/2011 0:00,5,1,SO43702,NULL,10-4030-027645,27645,NULL,4,22584,22584,1,8087,1230194Vi41919,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,9310C7F0-9A84-4CE9-BE08-F700FB1AADF7,6/8/2011 0:00,SO43702,NULL,374,Immense Manufacturing Company,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1998</YearOp",F948F121-09C9-46D4-A783-63EAD859A044,43702,8,SO43702,NULL
43703,8,06/01/2011 0:00,06/13/2011 0:00,06/08/2011 0:00,5,1,SO43703,NULL,10-4030-016624,16624,NULL,9,23967,23967,1,9497,1234632Vi48985,15,3578.27,286.2616,89.4568,3953.9884,NULL,CC630723-57F1-4E59-B1EF-BF77930B3906,6/8/2011 0:00,SO43703,NULL,376,Extended Bike Sales,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>3000000</AnnualSales><AnnualRevenue>300000</AnnualRevenue><BankName>International Security</BankName><BusinessType>OS</BusinessType><YearOpened>199",9E550241-B6CB-4E95-96A2-F3BEF46016DF,43703,8,SO43703,NULL
43704,8,06/01/2011 0:00,06/13/2011 0:00,06/08/2011 0:00,5,1,SO43704,NULL,10-4030-011005,11005,NULL,9,16025,16025,1,1988,835095Vi10342,15,3374.99,269.9992,84.3748,3729.364,NULL,B09AF2D1-243D-444F-9784-FCFCEB3FBB0A,6/8/2011 0:00,SO43704,NULL,378,Pedaling Components,288,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1988</Year",24DD7AF1-D347-44CB-96FA-14B9CE5C83A8,43704,8,SO43704,NULL
43705,8,06/01/2011 0:00,06/13/2011 0:00,06/08/2011 0:00,5,1,SO43705,NULL,10-4030-011011,11011,NULL,9,27345,27345,1,7205,1035101Vi37381,15,3399.99,271.9992,84.9998,3756.989,NULL,17A0EDE6-6F1A-419D-BCF9-3638B79166D0,6/8/2011 0:00,SO43705,NULL,380,Workout Emporium,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1976</Y",649DB09E-3AA4-4275-880C-7853B3395E51,43705,8,SO43705,NULL
43706,8,06/02/2011 0:00,06/14/2011 0:00,06/09/2011 0:00,5,1,SO43706,NULL,10-4030-027621,27621,NULL,4,13264,13264,1,10912,230189Vi56258,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,F02C4CB6-A5B5-4CE4-9473-CB084E383196,6/9/2011 0:00,SO43706,NULL,382,Work and Play Association,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1",E5353DA7-CB02-4C26-ACD3-1C42050D4BB9,43706,8,SO43706,NULL
43707,8,06/02/2011 0:00,06/14/2011 0:00,06/09/2011 0:00,5,1,SO43707,NULL,10-4030-027616,27616,NULL,4,20923,20923,1,19069,230298Vi99064,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,0DA77D6E-223E-4BC6-A2ED-43B387692C68,6/9/2011 0:00,SO43707,NULL,384,Seaside Bike Works,286,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>1970<",4C85C347-C9C0-4E6D-B290-19970F0ADEA0,43707,8,SO43707,NULL
43708,8,06/02/2011 0:00,06/14/2011 0:00,06/09/2011 0:00,5,1,SO43708,NULL,10-4030-020042,20042,NULL,10,18427,18427,1,4369,130402Vi22912,35,699.0982,55.9279,17.4775,772.5036,NULL,C9743A57-08A7-4494-A4BF-4B226C0B35EC,6/9/2011 0:00,SO43708,NULL,386,Nice Bikes,278,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1975</YearOpen",9FA1609C-9A36-4282-BC80-A562332DEF1B,43708,8,SO43708,NULL
43709,8,06/02/2011 0:00,06/14/2011 0:00,06/09/2011 0:00,5,1,SO43709,NULL,10-4030-016351,16351,NULL,9,13951,13951,1,15524,1034602Vi80214,28,3578.27,286.2616,89.4568,3953.9884,NULL,5AA25D99-4CA5-4C80-BBB7-3D97664E2A80,6/9/2011 0:00,SO43709,NULL,388,Remarkable Bike Store,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1972</YearOp",F2DCD314-506D-47F1-8CD0-6017C40C96AB,43709,8,SO43709,NULL
43710,8,06/02/2011 0:00,06/14/2011 0:00,06/09/2011 0:00,5,1,SO43710,NULL,10-4030-016517,16517,NULL,9,25446,25446,1,5764,1134614Vi30135,28,3578.27,286.2616,89.4568,3953.9884,NULL,22220985-4182-4C6F-AE48-E920F72F6095,6/9/2011 0:00,SO43710,NULL,390,Road-Way Mart,283,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1998</Yea",B0A08902-2C39-4A50-86E5-86E98C7B2597,43710,8,SO43710,NULL
43711,8,06/03/2011 0:00,06/15/2011 0:00,06/10/2011 0:00,5,1,SO43711,NULL,10-4030-027606,27606,NULL,1,18404,18404,1,3043,430293Vi16007,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,C8651CC4-7BF4-4013-94B2-2EA9FEAAC442,6/10/2011 0:00,SO43711,NULL,392,Small Cycle Store,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1971</Year",C1CDCF27-3FA6-4BF9-A5CA-BAEEFC8FB8E0,43711,8,SO43711,NULL
43712,8,06/03/2011 0:00,06/15/2011 0:00,06/10/2011 0:00,5,1,SO43712,NULL,10-4030-013513,13513,NULL,8,21867,21867,1,6213,1231128Vi32292,45,3578.27,286.2616,89.4568,3953.9884,NULL,725C5DFE-6EAA-43E3-9571-2B99692DF51D,6/10/2011 0:00,SO43712,NULL,394,Blue-Ribbon Bike Company,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1970</",096B2C5D-14E5-4BDA-94E1-3E5C01D906C4,43712,8,SO43712,NULL
43713,8,06/04/2011 0:00,06/16/2011 0:00,06/11/2011 0:00,5,1,SO43713,NULL,10-4030-027601,27601,NULL,4,11855,11855,1,16570,830288Vi85808,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,9DE30294-9066-4988-A3AD-09A0713348E5,6/11/2011 0:00,SO43713,NULL,396,Flawless Bike Shop,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1978</YearO",71AEA07E-95C4-4C44-A919-01B5008639D3,43713,8,SO43713,NULL
43714,8,06/04/2011 0:00,06/16/2011 0:00,06/11/2011 0:00,5,1,SO43714,NULL,10-4030-013591,13591,NULL,10,15169,15169,1,15963,1031124Vi82522,61,3578.27,286.2616,89.4568,3953.9884,NULL,40659773-9CE3-4214-9886-C9DE75E40274,6/11/2011 0:00,SO43714,NULL,398,Grand Bicycle Stores,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1973</YearOp",6DEF5808-13CA-4784-9F4E-1A1FFB1905D9,43714,8,SO43714,NULL
43715,8,06/04/2011 0:00,06/16/2011 0:00,06/11/2011 0:00,5,1,SO43715,NULL,10-4030-016483,16483,NULL,9,28213,28213,1,7985,1134605Vi41375,54,3578.27,286.2616,89.4568,3953.9884,NULL,36C19607-CC19-4CC0-8EA7-C16A6CC747DD,6/11/2011 0:00,SO43715,NULL,400,Exertion Activities Club,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1984</YearOp",AC060B37-154B-4F3F-A06E-918B7EA75BB1,43715,8,SO43715,NULL
43716,8,06/04/2011 0:00,06/16/2011 0:00,06/11/2011 0:00,5,1,SO43716,NULL,10-4030-016529,16529,NULL,9,23557,23557,1,5873,534626Vi30635,54,3578.27,286.2616,89.4568,3953.9884,NULL,92D7B8BF-071B-478E-A330-DEC813C635F9,6/11/2011 0:00,SO43716,NULL,402,Impromptu Trips,283,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1978",16255726-8647-401A-9DE9-AB524A839804,43716,8,SO43716,NULL
43717,8,06/04/2011 0:00,06/16/2011 0:00,06/11/2011 0:00,5,1,SO43717,NULL,10-4030-025249,25249,NULL,9,11809,11809,1,5700,1235425Vi29858,54,699.0982,55.9279,17.4775,772.5036,NULL,8CF612EF-31B8-4A57-8E57-5C62D48A0944,6/11/2011 0:00,SO43717,NULL,404,Margie's Travel,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>1972</Yea",9D71FF30-1BC5-4F0B-BD7B-3618B58634E9,43717,8,SO43717,NULL
43718,8,06/05/2011 0:00,06/17/2011 0:00,06/12/2011 0:00,5,1,SO43718,NULL,10-4030-027668,27668,NULL,1,25346,25346,1,3049,530203Vi16052,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,877141F0-4AE7-4FB3-B9E0-3CA2CC1A20C9,6/12/2011 0:00,SO43718,NULL,406,Kickstand Sellers,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1981</Yea",F6F76F14-09D5-4B11-BAD6-E3BFF76AC761,43718,8,SO43718,NULL
43719,8,06/05/2011 0:00,06/17/2011 0:00,06/12/2011 0:00,5,1,SO43719,NULL,10-4030-027612,27612,NULL,4,13854,13854,1,5998,1130295Vi31203,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,BF5155EB-C5BE-4245-8FC4-F801DB5B052D,6/12/2011 0:00,SO43719,NULL,408,Nearest Bike Store,286,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1",AAC48EAD-3E12-4431-89C4-964406A7A94D,43719,8,SO43719,NULL
43720,8,06/05/2011 0:00,06/17/2011 0:00,06/12/2011 0:00,5,1,SO43720,NULL,10-4030-013264,13264,NULL,8,18584,18584,1,2765,831105Vi14399,71,3578.27,286.2616,89.4568,3953.9884,NULL,8832376E-105B-4696-8BB4-E6EC1AA20219,6/12/2011 0:00,SO43720,NULL,410,Fast Bike Works,286,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1971",D09C875E-114A-4D24-A68B-AED21EE23494,43720,8,SO43720,NULL
43721,8,06/05/2011 0:00,06/17/2011 0:00,06/12/2011 0:00,5,1,SO43721,NULL,10-4030-013590,13590,NULL,10,22146,22146,1,11950,331111Vi61776,74,3578.27,286.2616,89.4568,3953.9884,NULL,3A8A408F-C18F-4AE3-B0C4-F3B82F5F3404,6/12/2011 0:00,SO43721,NULL,412,Gasless Cycle Shop,278,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BS</BusinessType><YearOpened>2001</Yea",824B931B-5F27-407C-81AD-00FF7BC886F1,43721,8,SO43721,NULL
43722,8,06/06/2011 0:00,06/18/2011 0:00,06/13/2011 0:00,5,1,SO43722,NULL,10-4030-013581,13581,NULL,10,23990,23990,1,12191,331099Vi63048,87,3578.27,286.2616,89.4568,3953.9884,NULL,681FEC9E-C1FB-42C9-A96C-48C911B086DD,6/13/2011 0:00,SO43722,NULL,414,Lubricant and Grease Suppliers,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BS</BusinessType><YearOpened>1996</Year",4047A571-C602-4433-956C-C6AF7366BF22,43722,8,SO43722,NULL
43723,8,06/06/2011 0:00,06/18/2011 0:00,06/13/2011 0:00,5,1,SO43723,NULL,10-4030-014520,14520,NULL,1,12708,12708,1,16949,833793Vi87871,NULL,699.0982,55.9279,17.4775,772.5036,NULL,4EB5EC63-D247-468F-B88B-C2E5C019D949,6/13/2011 0:00,SO43723,NULL,416,Teen Discount Store,288,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1994</YearO",A22C02A3-37C8-402A-932F-BC8DD75BEA87,43723,8,SO43723,NULL
43724,8,06/06/2011 0:00,06/18/2011 0:00,06/13/2011 0:00,5,1,SO43724,NULL,10-4030-016520,16520,NULL,9,25572,25572,1,6336,834617Vi32891,80,3578.27,286.2616,89.4568,3953.9884,NULL,62FCAB48-3494-4AF8-A1CB-5E2FE0929FF0,6/13/2011 0:00,SO43724,NULL,418,Transportation Options,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1987</YearOp",7CBEA615-BECA-44C6-8C74-CB1541FAEFA6,43724,8,SO43724,NULL
43725,8,06/07/2011 0:00,06/19/2011 0:00,06/14/2011 0:00,5,1,SO43725,NULL,10-4030-013258,13258,NULL,8,23444,23444,1,6640,832136Vi34578,97,3578.27,286.2616,89.4568,3953.9884,NULL,607A7986-372A-4939-B2C3-694D8293D99D,6/14/2011 0:00,SO43725,NULL,420,Capital Riding Supplies,288,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>OS</BusinessType><YearOpened",7EA9A2A5-753C-4DF2-93F6-AB81F5A4C135,43725,8,SO43725,NULL
43726,8,06/07/2011 0:00,06/19/2011 0:00,06/14/2011 0:00,5,1,SO43726,NULL,10-4030-014560,14560,NULL,4,25989,25989,1,8533,533796Vi44130,NULL,699.0982,55.9279,17.4775,772.5036,NULL,C857E6B2-50D6-4B20-92F2-0E5D0C79ABA3,6/14/2011 0:00,SO43726,NULL,422,Bike Boutique,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>OS</BusinessType><YearOpened>1992</Y",81EDA8DB-5162-424F-BA36-6CB6770CD064,43726,8,SO43726,NULL
43727,8,06/07/2011 0:00,06/19/2011 0:00,06/14/2011 0:00,5,1,SO43727,NULL,10-4030-016607,16607,NULL,9,15502,15502,1,11407,834627Vi58835,93,3578.27,286.2616,89.4568,3953.9884,NULL,7DFEEC8E-63C7-4D87-9ECB-35C1A7AC3FEB,6/14/2011 0:00,SO43727,NULL,424,Bikes Anyone?,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>199",6368F18B-AFCF-4008-9611-99458C02C985,43727,8,SO43727,NULL
43728,8,06/08/2011 0:00,06/20/2011 0:00,06/15/2011 0:00,5,1,SO43728,NULL,10-4030-027666,27666,NULL,4,20616,20616,1,15630,130201Vi80748,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,1A9730F8-53CA-44A9-A692-6A009189157D,6/15/2011 0:00,SO43728,NULL,426,Cross-town Parts Shop,286,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1990</YearOpen",DFED9777-D43C-497D-86D4-14407E43C535,43728,8,SO43728,NULL
43729,8,06/08/2011 0:00,06/20/2011 0:00,06/15/2011 0:00,5,1,SO43729,NULL,10-4030-011238,11238,NULL,10,12420,12420,1,2636,831735Vi13701,113,3399.99,271.9992,84.9998,3756.989,NULL,BE1BD96B-B584-487A-A740-B096779F6C47,6/15/2011 0:00,SO43729,NULL,428,Finer Cycle Shop,278,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BS</BusinessType><YearOpened>1984</",52B4D514-B45E-4BF6-821B-F972B738D732,43729,8,SO43729,NULL
43730,8,06/08/2011 0:00,06/20/2011 0:00,06/15/2011 0:00,5,1,SO43730,NULL,10-4030-025861,25861,NULL,4,23733,23733,1,13323,333375Vi69103,NULL,3399.99,271.9992,84.9998,3756.989,NULL,AF82E535-AF8D-417F-BA33-620F49BEE5DE,6/15/2011 0:00,SO43730,NULL,430,Center Cycle Shop,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened",8E153F0C-275C-42CA-98DF-ADEFB90AB587,43730,8,SO43730,NULL
43731,8,06/08/2011 0:00,06/20/2011 0:00,06/15/2011 0:00,5,1,SO43731,NULL,10-4030-016629,16629,NULL,9,14019,14019,1,14302,834633Vi74142,106,3578.27,286.2616,89.4568,3953.9884,NULL,BB0F57EF-E9DC-4F10-BCED-0270C6F4DD5A,6/15/2011 0:00,SO43731,NULL,432,Bulk Discount Store,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>2000<",E26B0754-871A-49AD-A21B-5E58D7E804ED,43731,8,SO43731,NULL
43732,8,06/08/2011 0:00,06/20/2011 0:00,06/15/2011 0:00,5,1,SO43732,NULL,10-4030-011025,11025,NULL,9,21635,21635,1,10882,1235104Vi56140,106,3374.99,269.9992,84.3748,3729.364,NULL,80ACD4E1-371E-4A58-90CA-EC866A828CF7,6/15/2011 0:00,SO43732,NULL,434,Country Parts Shop,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1994</YearOpen",9B88E8ED-C244-484D-8C4F-89F59570EBEA,43732,8,SO43732,NULL
